"postcode","latitude","longitude"
"BL9 8NE",53.556252,-2.283733
"BL9 8NF",53.558021,-2.285226
"BL9 8NG",53.554496,-2.285791
"BL9 8NH",53.555413,-2.285055
"BL9 8NJ",53.556473,-2.285365
"BL9 8NL",53.558088,-2.283657
"BL9 8NN",53.556542,-2.283661
"BL9 8NP",53.557569,-2.282521
"BL9 8NQ",53.55516,-2.286339
"BL9 8NR",53.556626,-2.282409
"BL9 8NS",53.557246,-2.282277
"BL9 8NT",53.558984,-2.273458
"BL9 8NU",53.559511,-2.274093
"BL9 8NW",53.556714,-2.283104
"BL9 8NX",53.569428,-2.272798
"BL9 8NY",53.569173,-2.27417
"BL9 8PA",53.5533,-2.282266
"BL9 8PB",53.552806,-2.282187
"BL9 8PD",53.5545,-2.279872
"BL9 8PE",53.555264,-2.280528
"BL9 8PF",53.555335,-2.280982
"BL9 8PG",53.554246,-2.281684
"BL9 8PH",53.553835,-2.28349
"BL9 8PJ",53.555808,-2.281496
"BL9 8PL",53.556192,-2.279402
"BL9 8PN",53.557515,-2.275018
"BL9 8PP",53.555997,-2.277572
"BL9 8PQ",53.554658,-2.281231
"BL9 8PS",53.556919,-2.276056
"BL9 8PT",53.558427,-2.273348
"BL9 8PU",53.557537,-2.272995
"BL9 8PW",53.557118,-2.275695
"BL9 8PX",53.558573,-2.272142
"BL9 8PY",53.558577,-2.274527
"BL9 8PZ",53.569489,-2.274356
"BL9 8QA",53.574266,-2.283325
"BL9 8QB",53.557292,-2.269474
"BL9 8QD",53.559992,-2.272679
"BL9 8QF",53.573314,-2.283016
"BL9 8QG",53.572304,-2.284338
"BL9 8QH",53.572716,-2.284764
"BL9 8QL",53.559338,-2.27189
"BL9 8QP",53.558699,-2.264217
"BL9 8QR",53.565222,-2.268271
"BL9 8QS",53.566972,-2.261533
"BL9 8QT",53.568754,-2.265593
"BL9 8QW",53.571222,-2.267043
"BL9 8QZ",53.576688,-2.26993
"BL9 8RD",53.57436,-2.27363
"BL9 8RE",53.575132,-2.281896
"BL9 8RL",53.573533,-2.282295
"BL9 8RN",53.578751,-2.275667
"BL9 8RP",53.574262,-2.281847
"BL9 8RQ",53.579256,-2.278616
"BL9 8RR",53.573908,-2.278928
"BL9 8RS",53.577875,-2.273396
"BL9 8RT",53.575106,-2.278666
"BL9 8RY",53.577899,-2.279334
"BL9 8RZ",53.576031,-2.2742
"BL9 8WS",53.592627,-2.310206
"BL9 9AA",53.585479,-2.292297
"BL9 9AB",53.585603,-2.293068
"BL9 9AD",53.585556,-2.291212
"BL9 9AE",53.586251,-2.289978
"BL9 9AF",53.586361,-2.289133
"BL9 9AG",53.58725,-2.289653
"BL9 9AH",53.586699,-2.289692
"BL9 9AJ",53.587511,-2.289262
"BL9 9AL",53.586956,-2.288533
"BL9 9AN",53.585794,-2.288689
"BL9 9AP",53.58437,-2.293921
"BL9 9AQ",53.587625,-2.289759
"BL9 9AR",53.58481,-2.293803
"BL9 9AS",53.584384,-2.29528
"BL9 9AT",53.583783,-2.295883
"BL9 9AU",53.583732,-2.297375
"BL9 9AW",53.585385,-2.290317
"BL9 9AX",53.583302,-2.297782
"BL9 9AY",53.58312,-2.297703
"BL9 9AZ",53.583586,-2.298432
"BL9 9BB",53.584917,-2.298896
"BL9 9BD",53.583621,-2.299582
"BL9 9BG",53.585539,-2.297252
"BL9 9BH",53.585282,-2.300364
"BL9 9BJ",53.585439,-2.294185
"BL9 9BL",53.585321,-2.294683
"BL9 9BN",53.585059,-2.296012
"BL9 9BP",53.584822,-2.29737
"BL9 9BQ",53.585995,-2.294687
"BL9 9BR",53.583894,-2.297437
"BL9 9BS",53.584155,-2.298136
"BL9 9BT",53.583749,-2.297844
"BL9 9BW",53.584869,-2.296434
"BL9 9BX",53.586877,-2.283986
"BL9 9BY",53.586775,-2.285042
"BL9 9BZ",53.586366,-2.287003
"BL9 9DA",53.58662,-2.286219
"BL9 9DB",53.58322,-2.287088
"BL9 9DD",53.584847,-2.290724
"BL9 9DE",53.585221,-2.288476
"BL9 9DF",53.584499,-2.28977
"BL9 9DG",53.583814,-2.290415
"BL9 9DH",53.584343,-2.290887
"BL9 9DJ",53.584634,-2.289484
"BL9 9DL",53.584834,-2.288715
"BL9 9DN",53.584981,-2.28722
"BL9 9DP",53.584192,-2.28643
"BL9 9DQ",53.584284,-2.288512
"BL9 9DR",53.584828,-2.286764
"BL9 9DS",53.586007,-2.285865
"BL9 9DT",53.586459,-2.285705
"BL9 9DU",53.586917,-2.286116
"BL9 9DW",53.58507,-2.287674
"BL9 9DY",53.586796,-2.287777
"BL9 9DZ",53.587452,-2.28766
"BL9 9EA",53.58738,-2.286826
"BL9 9EB",53.587366,-2.285968
"BL9 9ED",53.587376,-2.285545
"BL9 9EE",53.581548,-2.287273
"BL9 9EG",53.585074,-2.285907
"BL9 9EH",53.583269,-2.285578
"BL9 9EJ",53.583465,-2.286153
"BL9 9EL",53.581809,-2.287214
"BL9 9EN",53.582708,-2.287039
"BL9 9EQ",53.584887,-2.285407
"BL9 9ER",53.583264,-2.286572
"BL9 9ET",53.583554,-2.290413
"BL9 9EU",53.583711,-2.28836
"BL9 9EW",53.582323,-2.286311
"BL9 9EX",53.583325,-2.284687
"BL9 9EY",53.584431,-2.284483
"BL9 9EZ",53.584152,-2.283481
"BL9 9FU",53.580289,-2.305374
"BL9 9FX",53.587797,-2.292676
"BL9 9FY",53.574748,-2.292193
"BL9 9GA",53.580241,-2.284923
"BL9 9GB",53.582224,-2.282459
"BL9 9GD",53.583274,-2.283418
"BL9 9GE",53.582518,-2.283775
"BL9 9GF",53.581257,-2.283855
"BL9 9GG",53.580001,-2.283728
"BL9 9GH",53.580561,-2.28272
"BL9 9GJ",53.580175,-2.286221
"BL9 9GL",53.579734,-2.286324
"BL9 9GN",53.579391,-2.287152
"BL9 9GP",53.580693,-2.283884
"BL9 9GQ",53.576509,-2.288641
"BL9 9GR",53.585195,-2.284216
"BL9 9HA",53.582495,-2.284966
"BL9 9HB",53.585913,-2.291439
"BL9 9HD",53.581127,-2.29387
"BL9 9HE",53.582742,-2.297958
"BL9 9HF",53.58201,-2.296912
"BL9 9HG",53.58182,-2.29744
"BL9 9HH",53.581439,-2.29857
"BL9 9HJ",53.581864,-2.297772
"BL9 9HL",53.583019,-2.298428
"BL9 9HN",53.582251,-2.296549
"BL9 9HP",53.581985,-2.294992
"BL9 9HQ",53.581219,-2.295953
"BL9 9HR",53.580954,-2.294957
"BL9 9HS",53.582921,-2.295393
"BL9 9HT",53.582904,-2.294925
"BL9 9HU",53.582351,-2.293214
"BL9 9HW",53.58315,-2.29651
"BL9 9HX",53.58297,-2.293943
"BL9 9HY",53.582694,-2.292899
"BL9 9HZ",53.583287,-2.292858
"BL9 9JA",53.58308,-2.292235
"BL9 9JB",53.582742,-2.29151
"BL9 9JD",53.582783,-2.289411
"BL9 9JE",53.583103,-2.289939
"BL9 9JF",53.583135,-2.289005
"BL9 9JG",53.583243,-2.291436
"BL9 9JH",53.583107,-2.288489
"BL9 9JJ",53.580773,-2.288128
"BL9 9JL",53.583074,-2.29083
"BL9 9JN",53.584204,-2.292047
"BL9 9JP",53.58357,-2.294567
"BL9 9JQ",53.584052,-2.292637
"BL9 9JR",53.585527,-2.283914
"BL9 9JS",53.578061,-2.298033
"BL9 9JT",53.580534,-2.307382
"BL9 9JU",53.582682,-2.301101
"BL9 9JW",53.584241,-2.291609
"BL9 9JX",53.583708,-2.300821
"BL9 9JY",53.581926,-2.301564
"BL9 9JZ",53.581414,-2.301455
"BL9 9LA",53.581723,-2.302965
"BL9 9LB",53.581282,-2.302932
"BL9 9LD",53.580626,-2.303108
"BL9 9LE",53.58111,-2.300682
"BL9 9LF",53.580058,-2.301082
"BL9 9LG",53.580063,-2.301579
"BL9 9LJ",53.579653,-2.303705
"BL9 9LL",53.579945,-2.302985
"BL9 9LN",53.579354,-2.30582
"BL9 9LP",53.579031,-2.305349
"BL9 9LQ",53.58079,-2.302128
"BL9 9LR",53.578706,-2.306042
"BL9 9LS",53.57845,-2.304348
"BL9 9LT",53.577847,-2.304404
"BL9 9LU",53.578065,-2.306337
"BL9 9LW",53.579221,-2.304943
"BL9 9LX",53.578153,-2.306927
"BL9 9LY",53.578251,-2.307154
"BL9 9LZ",53.579296,-2.307058
"BL9 9NA",53.580045,-2.309435
"BL9 9NB",53.579243,-2.309517
"BL9 9ND",53.580437,-2.31004
"BL9 9NE",53.579582,-2.307845
"BL9 9NF",53.579294,-2.307858
"BL9 9NG",53.579776,-2.309387
"BL9 9NH",53.582747,-2.307597
"BL9 9NL",53.580453,-2.308078
"BL9 9NN",53.58078,-2.306993
"BL9 9NQ",53.579956,-2.309041
"BL9 9NR",53.577927,-2.297518
"BL9 9NS",53.575842,-2.29658
"BL9 9NT",53.581253,-2.307342
"BL9 9NU",53.580802,-2.308881
"BL9 9NW",53.581422,-2.308931
"BL9 9NY",53.57428,-2.295965
"BL9 9NZ",53.572798,-2.295487
"BL9 9PA",53.571586,-2.295025
"BL9 9PB",53.571638,-2.295524
"BL9 9PD",53.572203,-2.296177
"BL9 9PE",53.573181,-2.297075
"BL9 9PG",53.574054,-2.296326
"BL9 9PH",53.580762,-2.305858
"BL9 9PJ",53.57241,-2.296921
"BL9 9PL",53.575791,-2.29998
"BL9 9PN",53.576944,-2.301753
"BL9 9PP",53.578809,-2.303669
"BL9 9PQ",53.573563,-2.296128
"BL9 9PR",53.578667,-2.302641
"BL9 9PS",53.57946,-2.302709
"BL9 9PT",53.579031,-2.300967
"BL9 9PU",53.578918,-2.299441
"BL9 9PW",53.577698,-2.302272
"BL9 9PX",53.578463,-2.301869
"BL9 9PY",53.577386,-2.300895
"BL9 9PZ",53.578692,-2.300831
"BL9 9QA",53.577057,-2.29976
"BL9 9QB",53.576817,-2.299398
"BL9 9QD",53.578734,-2.298641
"BL9 9QE",53.577346,-2.299915
"BL9 9QF",53.577642,-2.299205
"BL9 9QG",53.578143,-2.300478
"BL9 9QH",53.578502,-2.297794
"BL9 9QJ",53.578391,-2.299183
"BL9 9QN",53.578013,-2.29554
"BL9 9QP",53.572309,-2.297871
"BL9 9QQ",53.578515,-2.299682
"BL9 9QR",53.579378,-2.296244
"BL9 9QS",53.578037,-2.296097
"BL9 9QT",53.57855,-2.295783
"BL9 9QU",53.575622,-2.29581
"BL9 9QX",53.575552,-2.294828
"BL9 9QY",53.576334,-2.294773
"BL9 9QZ",53.576537,-2.295513
"BL9 9RA",53.57717,-2.294885
"BL9 9RB",53.576892,-2.293627
"BL9 9RD",53.577997,-2.294088
"BL9 9RE",53.576005,-2.293442
"BL9 9RF",53.575284,-2.29342
"BL9 9RG",53.575778,-2.28998
"BL9 9RH",53.576325,-2.291315
"BL9 9RJ",53.576525,-2.290471
"BL9 9RL",53.580773,-2.288128
"BL9 9RN",53.576697,-2.289701
"BL9 9RQ",53.575595,-2.291914
"BL9 9RR",53.57514,-2.286701
"BL9 9RS",53.575722,-2.290825
"BL9 9RT",53.574907,-2.293145
"BL9 9RW",53.576601,-2.292253
"BL9 9RX",53.574862,-2.294189
"BL9 9RY",53.574464,-2.295259
"BL9 9RZ",53.579514,-2.294718
"BL9 9SA",53.579049,-2.294005
"BL9 9SD",53.573782,-2.294469
"BL9 9SF",53.576126,-2.29885
"BL9 9SG",53.576385,-2.298774
"BL9 9SH",53.5721,-2.294425
"BL9 9SJ",53.578213,-2.304692
"BL9 9SL",53.568628,-2.291532
"BL9 9SN",53.567857,-2.291649
"BL9 9SP",53.568447,-2.292013
"BL9 9SQ",53.57576,-2.298047
"BL9 9SS",53.567611,-2.29281
"BL9 9ST",53.569441,-2.293455
"BL9 9SU",53.569206,-2.294042
"BL9 9SW",53.570614,-2.29532
"BL9 9SX",53.568971,-2.294675
"BL9 9SZ",53.568366,-2.295622
"BL9 9TA",53.565163,-2.294167
"BL9 9TB",53.578695,-2.309211
"BL9 9TD",53.566337,-2.291911
"BL9 9TE",53.567488,-2.294544
"BL9 9TF",53.568037,-2.294547
"BL9 9TG",53.56731,-2.293953
"BL9 9TH",53.566206,-2.290596
"BL9 9TJ",53.56515,-2.288671
"BL9 9TL",53.565968,-2.291589
"BL9 9TN",53.563424,-2.292162
"BL9 9TP",53.56393,-2.290322
"BL9 9TQ",53.567545,-2.293381
"BL9 9TR",53.564898,-2.291476
"BL9 9TS",53.570351,-2.292736
"BL9 9TT",53.571304,-2.292562
"BL9 9TU",53.571977,-2.293125
"BL9 9TW",53.563919,-2.291969
"BL9 9TX",53.572533,-2.293476
"BL9 9TY",53.572872,-2.292031
"BL9 9TZ",53.571211,-2.293754
"BL9 9UA",53.570913,-2.290898
"BL9 9UD",53.570066,-2.291692
"BL9 9UE",53.572488,-2.300785
"BL9 9UF",53.581579,-2.310003
"BL9 9UG",53.581067,-2.309893
"BL9 9UH",53.581553,-2.309429
"BL9 9UJ",53.581904,-2.309356
"BL9 9UL",53.582484,-2.296702
"BL9 9US",53.568095,-2.292872
"BL9 9UT",53.569408,-2.303164
"M14 6JX",53.443788,-2.226181
"M14 6JY",53.443316,-2.223935
"M14 6JZ",53.44312,-2.221644
"M14 6LA",53.446461,-2.224418
"M14 6LB",53.443072,-2.218829
"M14 6LD",53.443487,-2.218923
"M14 6LE",53.443883,-2.218744
"M14 6LF",53.444421,-2.218565
"M14 6LG",53.44407,-2.219347
"M14 6LH",53.444773,-2.218523
"M14 6LJ",53.445329,-2.219369
"M14 6LL",53.445014,-2.219247
"M14 6LN",53.445139,-2.220106
"M14 6LP",53.444815,-2.219289
"M14 6LQ",53.444304,-2.219258
"M14 6LR",53.444499,-2.220795
"M14 6LS",53.444256,-2.220854
"M14 6LT",53.444776,-2.221745
"M14 6LU",53.444119,-2.222223
"M14 6LW",53.44476,-2.220646
"M14 6LX",53.443807,-2.221002
"M14 6LY",53.443881,-2.219497
"M14 6LZ",53.443329,-2.220682
"M14 6NA",53.443423,-2.219555
"M14 6NB",53.4436,-2.221151
"M14 6ND",53.442257,-2.218239
"M14 6NF",53.43955,-2.218887
"M14 6NG",53.440027,-2.213787
"M1 1AD",53.483784,-2.244866
"M1 1AE",53.483471,-2.231184
"M1 1AF",53.480547,-2.23715
"M1 1AG",53.483282,-2.231454
"M1 1AJ",53.482993,-2.232267
"M1 1AL",53.483183,-2.230472
"M1 1AN",53.481927,-2.235154
"M1 1AQ",53.483183,-2.230472
"M1 1AR",53.483559,-2.231363
"M1 1AS",53.483069,-2.233907
"M1 1AU",53.483753,-2.233248
"M1 1AW",53.483663,-2.233097
"M1 1BA",53.482412,-2.235187
"M1 1BB",53.483163,-2.232539
"M1 1BE",53.482702,-2.232941
"M1 1BY",53.481927,-2.235169
"M1 1BZ",53.48353,-2.245829
"M1 1DB",53.48262,-2.233332
"M1 1DE",53.482811,-2.233215
"M1 1DF",53.483356,-2.233848
"M1 1DN",53.48288,-2.233921
"M1 1DU",53.482187,-2.234008
"M1 1DW",53.48226,-2.233903
"M1 1DZ",53.482172,-2.23401
"M1 1EA",53.482025,-2.234278
"M1 1EB",53.483587,-2.231622
"M1 1ED",53.4822,-2.232184
"M1 1EE",53.482642,-2.231479
"M1 1EH",53.4837,-2.232615
"M1 1EJ",53.48416,-2.233132
"M1 1EL",53.482183,-2.232714
"M1 1EP",53.483012,-2.231784
"M1 1ER",53.483012,-2.231784
"M1 1ET",53.482462,-2.232565
"M1 1EU",53.482887,-2.231136
"M1 1EW",53.482887,-2.231136
"M1 1EX",53.482931,-2.231935
"M1 1EY",53.481651,-2.23363
"M1 1EZ",53.481748,-2.234641
"M1 1FB",53.482164,-2.233272
"M1 1FJ",53.483882,-2.231772
"M1 1FL",53.483637,-2.232569
"M1 1FN",53.483115,-2.233335
"M1 1FR",53.482144,-2.233224
"M1 1FT",53.481865,-2.233237
"M1 1FY",53.481522,-2.234004
"M1 1FZ",53.481424,-2.233898
"M1 1HE",53.481264,-2.234111
"M1 1HF",53.481074,-2.234336
"M1 1HL",53.481029,-2.234411
"M1 1HP",53.481395,-2.234696
"M1 1HR",53.482036,-2.233419
"M1 1HW",53.480973,-2.234483
"M1 1JA",53.482366,-2.234581
"M1 1JF",53.482851,-2.234599
"M1 1JG",53.482327,-2.236329
"M1 1JJ",53.482998,-2.234421
"M1 1JN",53.482601,-2.235278
"M1 1JQ",53.481898,-2.236058
"M1 1JR",53.482876,-2.235669
"M1 1JU",53.481998,-2.235667
"M1 1JW",53.482203,-2.235334
"M1 1LG",53.481806,-2.236916
"M1 1LN",53.48153,-2.234923
"M1 1LQ",53.481393,-2.235751
"M1 1LS",53.481653,-2.237066
"M1 1LT",53.481662,-2.237142
"M1 1LU",53.481511,-2.236417
"M1 1LW",53.482477,-2.234132
"M1 1LY",53.481806,-2.237293
"M1 1LZ",53.481814,-2.237805
"M1 1NN",53.482627,-2.240176
"M1 1PB",53.482043,-2.239901
"M1 1PD",53.482212,-2.24061
"M1 1PL",53.482927,-2.242815
"M1 1PN",53.482326,-2.241121
"M1 1PT",53.483031,-2.244593
"M1 1PW",53.482496,-2.24239
"M1 1PX",53.483278,-2.245948
"M1 1RG",53.480457,-2.236304
"M1 1RN",53.480333,-2.236441
"M1 1WA",53.481612,-2.238676
"M1 1WD",53.48244,-2.234494
"M1 1WR",53.48274,-2.24197
"M1 1WT",53.483374,-2.244023
"M1 2AD",53.475089,-2.22921
"M1 2AE",53.481184,-2.233477
"M1 2AF",53.481067,-2.233477
"M1 2AG",53.480946,-2.234604
"M1 2AH",53.476189,-2.222451
"M1 2AN",53.480995,-2.233687
"M1 2AP",53.48117,-2.235117
"M1 2AQ",53.481009,-2.234755
"M1 2AR",53.47489,-2.22877
"M1 2AT",53.478643,-2.227587
"M1 2AU",53.478894,-2.227769
"M1 2AW",53.480922,-2.233973
"M1 2AY",53.480402,-2.233473
"M1 2BA",53.480176,-2.233258
"M1 2BE",53.47988,-2.229372
"M1 2BG",53.475089,-2.22921
"M1 2BH",53.479639,-2.223464
"M1 2BJ",53.47944,-2.224126
"M1 2BL",53.480675,-2.231651
"M1 2BN",53.477047,-2.229974
"M1 2BP",53.476877,-2.229807
"M1 2BQ",53.479594,-2.223373
"M1 2BS",53.480751,-2.234108
"M1 2BU",53.480527,-2.23382
"M1 2BW",53.479606,-2.231374
"M1 2BZ",53.48048,-2.233682
"M1 2DA",53.480249,-2.233487
"M1 2DB",53.479996,-2.233152
"M1 2DE",53.479926,-2.228829
"M1 2DF",53.480214,-2.22862
"M1 2DH",53.475089,-2.22921
"M1 2DN",53.481369,-2.22989
"M1 2DP",53.479608,-2.230349
"M1 2DQ",53.479635,-2.230093
"M1 2DS",53.479753,-2.229763
"M1 2DT",53.477047,-2.229974
"M1 2DU",53.480795,-2.233503
"M1 2EA",53.481815,-2.232667
"M1 2ED",53.481037,-2.230553
"M1 2EE",53.481932,-2.2322
"M1 2EF",53.481634,-2.23194
"M1 2EG",53.482205,-2.230514
"M1 2EH",53.4809,-2.231728
"M1 2EJ",53.481134,-2.231458
"M1 2EL",53.481249,-2.23123
"M1 2EQ",53.481834,-2.231899
"M1 2ER",53.480866,-2.230386
"M1 2EU",53.481727,-2.231642
"M1 2EW",53.478735,-2.225385
"M1 2EX",53.478735,-2.225385
"M1 2EY",53.478898,-2.224708
"M1 2FA",53.482896,-2.230094
"M1 2FB",53.482896,-2.230094
"M1 2FF",53.481419,-2.232574
"M1 2FJ",53.481513,-2.230556
"M1 2FN",53.481402,-2.231366
"M1 2FR",53.480155,-2.225197
"M1 2FS",53.480363,-2.224836
"M1 2FT",53.480363,-2.224836
"M1 2FU",53.480363,-2.224836
"M1 2FW",53.480191,-2.225303
"M1 2FX",53.480019,-2.225799
"M1 2GH",53.478392,-2.231714
"M1 2HE",53.481481,-2.233223
"M1 2HF",53.481228,-2.232857
"M1 2HG",53.480205,-2.232219
"M1 2HH",53.480655,-2.232495
"M1 2HN",53.480825,-2.233279
"M1 2HR",53.480473,-2.232898
"M1 2HS",53.480467,-2.232313
"M1 2HX",53.479424,-2.232774
"M1 2HY",53.479538,-2.232803
"M1 2JB",53.479613,-2.231342
"M1 2JL",53.480326,-2.229673
"M1 2JN",53.4799,-2.228061
"M1 2JP",53.481167,-2.227297
"M1 2JQ",53.481043,-2.226332
"M1 2JW",53.480411,-2.228606
"M1 2JX",53.480583,-2.228185
"M1 2JZ",53.481051,-2.227856
"M1 2NA",53.478434,-2.228716
"M1 2ND",53.47708,-2.22684
"M1 2NE",53.479653,-2.225513
"M1 2NF",53.477406,-2.224715
"M1 2NG",53.477591,-2.222579
"M1 2NH",53.47912,-2.227107
"M1 2NJ",53.478965,-2.228026
"M1 2NL",53.479781,-2.224384
"M1 2NN",53.478363,-2.227887
"M1 2NP",53.477808,-2.221252
"M1 2NQ",53.478253,-2.223454
"M1 2NR",53.479276,-2.22539
"M1 2NS",53.477025,-2.222772
"M1 2NT",53.476415,-2.222061
"M1 2NY",53.476887,-2.224489
"M1 2PE",53.480062,-2.232477
"M1 2PF",53.477535,-2.23243
"M1 2PG",53.475456,-2.229785
"M1 2PH",53.476899,-2.231962
"M1 2PN",53.476361,-2.231673
"M1 2PW",53.476116,-2.231594
"M1 2PY",53.474506,-2.227698
"M1 2PZ",53.475323,-2.227808
"M1 2QF",53.476016,-2.227375
"M1 2TP",53.479193,-2.231131
"M1 2WA",53.479306,-2.228419
"M1 2WD",53.478133,-2.230023
"M1 2WE",53.479315,-2.228434
"M1 2WG",53.476063,-2.221695
"M1 2WH",53.478598,-2.226093
"M1 2WL",53.478216,-2.224933
"M1 2WN",53.478594,-2.224498
"M1 2WQ",53.478374,-2.226152
"M1 2WR",53.475408,-2.222055
"M1 2WW",53.478009,-2.224161
"M1 2WX",53.478088,-2.225081
"M1 3AB",53.475757,-2.236943
"M1 3AE",53.478999,-2.234038
"M1 3AG",53.479376,-2.23416
"M1 3AJ",53.476339,-2.237351
"M1 3AL",53.474822,-2.232493
"M1 3AN",53.480059,-2.234345
"M1 3AQ",53.479617,-2.234009
"M1 3AR",53.476051,-2.237319
"M1 3AT",53.476051,-2.237319
"M1 3AW",53.476339,-2.237351
"M1 3AX",53.475978,-2.237786
"M1 3AY",53.479733,-2.234115
"M1 3BB",53.474296,-2.235082
"M1 3BD",53.475978,-2.237786
"M1 3BE",53.480469,-2.234902
"M1 3BF",53.476122,-2.237982
"M1 3BG",53.478327,-2.232904
"M1 3BL",53.479438,-2.234568
"M1 3BN",53.477698,-2.23281
"M1 3BP",53.477209,-2.233513
"M1 3BR",53.477209,-2.233513
"M1 3BS",53.477257,-2.232883
"M1 3BU",53.475986,-2.234714
"M1 3DA",53.479832,-2.235097
"M1 3DB",53.479832,-2.235097
"M1 3DG",53.478604,-2.233418
"M1 3DT",53.47924,-2.234566
"M1 3DZ",53.479019,-2.236597
"M1 3ED",53.478779,-2.236191
"M1 3EF",53.477764,-2.23442
"M1 3EZ",53.477276,-2.236771
"M1 3FH",53.478561,-2.237275
"M1 3FP",53.478257,-2.235207
"M1 3FS",53.478673,-2.235166
"M1 3FY",53.476964,-2.234521
"M1 3GA",53.477538,-2.235293
"M1 3GB",53.476241,-2.233134
"M1 3GD",53.476964,-2.234521
"M1 3GF",53.476358,-2.232773
"M1 3GH",53.477299,-2.234526
"M1 3GJ",53.476964,-2.234521
"M1 3GL",53.477414,-2.234192
"M1 3GN",53.477414,-2.234192
"M1 3GP",53.477764,-2.23442
"M1 3GW",53.476753,-2.233423
"M1 3GY",53.476376,-2.23324
"M1 3HB",53.476678,-2.234824
"M1 3HE",53.478077,-2.235477
"M1 3HF",53.477898,-2.235825
"M1 3HH",53.478231,-2.235812
"M1 3HN",53.477754,-2.236095
"M1 3HP",53.477737,-2.239257
"M1 3HR",53.478428,-2.236069
"M1 3HU",53.479587,-2.236437
"M1 3HW",53.477572,-2.236348
"M1 3HY",53.478157,-2.23676
"M1 3HZ",53.477474,-2.237028
"M1 3JE",53.477354,-2.237432
"M1 3JF",53.478082,-2.237436
"M1 3LA",53.478848,-2.237503
"M1 3LD",53.478154,-2.238327
"M1 3LF",53.47817,-2.238325
"M1 3LR",53.476482,-2.238529
"M1 3LY",53.476932,-2.238064
"M1 3LZ",53.477266,-2.237448
"M1 3NB",53.477321,-2.237193
"M1 3NF",53.476602,-2.236993
"M1 3NJ",53.475075,-2.235295
"M1 3NR",53.476252,-2.236539
"M1 3NT",53.475757,-2.236943
"M1 3NY",53.475639,-2.237635
"M1 3PW",53.476252,-2.236539
"M1 3WA",53.476923,-2.237248
"M1 3WB",53.476789,-2.237657
"M1 3WD",53.476727,-2.237566
"M1 3WE",53.475533,-2.235644
"M1 3WF",53.476412,-2.236628
"M1 3WS",53.475876,-2.236009
"M1 4AB",53.478158,-2.240994
"M1 4AH",53.480481,-2.239109
"M1 4AJ",53.480005,-2.237793
"M1 4AL",53.479556,-2.237414
"M1 4BE",53.480362,-2.239
"M1 4BH",53.476544,-2.242505
"M1 4BP",53.478717,-2.239958
"M1 4BT",53.480362,-2.239
"M1 4DA",53.477931,-2.241262
"M1 4DY",53.479547,-2.238576
"M1 4DZ",53.479355,-2.239326
"M1 4EE",53.47826,-2.239579
"M1 4EH",53.479241,-2.237985
"M1 4EJ",53.478321,-2.240242
"M1 4EN",53.478179,-2.239427
"M1 4ET",53.478997,-2.238616
"M1 4EX",53.478898,-2.239416
"M1 4FD",53.478914,-2.239414
"M1 4FE",53.478321,-2.240242
"M1 4FF",53.478041,-2.240012
"M1 4FH",53.478211,-2.240405
"M1 4FL",53.479174,-2.239853
"M1 4GS",53.478801,-2.238376
"M1 4GU",53.478008,-2.239668
"M1 4GX",53.477755,-2.240133
"M1 4HA",53.47956,-2.23981
"M1 4HB",53.479499,-2.239947
"M1 4HD",53.480147,-2.239725
"M1 4HE",53.478949,-2.239972
"M1 4HF",53.479047,-2.24056
"M1 4HH",53.478156,-2.240992
"M1 4HJ",53.480282,-2.239319
"M1 4HL",53.479153,-2.241224
"M1 4HN",53.48011,-2.238939
"M1 4HQ",53.478381,-2.240782
"M1 4HR",53.478453,-2.241553
"M1 4HT",53.477961,-2.240601
"M1 4JB",53.479708,-2.238863
"M1 4JD",53.479432,-2.237596
"M1 4JY",53.477581,-2.240718
"M1 4LB",53.477923,-2.241475
"M1 4LF",53.476179,-2.240634
"M1 4LG",53.478192,-2.241778
"M1 4LX",53.477536,-2.241925
"M1 4NB",53.478405,-2.242244
"M1 4PB",53.477101,-2.242613
"M1 4PH",53.479773,-2.237704
"M1 4PY",53.476167,-2.242066
"M1 4PZ",53.476276,-2.241795
"M1 4QD",53.476457,-2.241299
"M1 4QT",53.478242,-2.239277
"M1 4QU",53.478341,-2.239142
"M1 4QX",53.47789,-2.239938
"M1 4RJ",53.47688,-2.241725
"M1 4RL",53.476716,-2.242024
"M1 4RS",53.476716,-2.242024
"M1 4WB",53.476619,-2.24189
"M1 5AA",53.473537,-2.240665
"M1 5AE",53.476713,-2.243319
"M1 5AF",53.473537,-2.240665
"M1 5AL",53.47277,-2.242016
"M1 5AN",53.477108,-2.243683
"M1 5BB",53.473391,-2.242459
"M1 5BD",53.474324,-2.243534
"M1 5BE",53.474324,-2.243534
"M1 5BG",53.473318,-2.242745
"M1 5BW",53.472598,-2.242874
"M1 5BY",53.472598,-2.243464
"M1 5BZ",53.472598,-2.243464
"M1 5DA",53.474297,-2.247722
"M1 5DB",53.474226,-2.247496
"M1 5DD",53.474226,-2.247496
"M1 5DE",53.474226,-2.247496
"M1 5EA",53.474695,-2.242135
"M1 5EB",53.474695,-2.242135
"M1 5ED",53.474695,-2.242135
"M1 5EE",53.474965,-2.241729
"M1 5EJ",53.47587,-2.242546
"M1 5EL",53.476283,-2.242925
"M1 5ES",53.474669,-2.246112
"M1 5FW",53.475493,-2.243284
"M1 5GB",53.473332,-2.243933
